Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Unit_Price,Discount,Sales,Cost,Profit,State,City,Payment_Method,Order_Status,Customer_Segment
ORD100337,2025-04-23,CUST1295,T-Shirt,Fashion,5,900,0.2,3600.0,2755.35,844.65,Karnataka,Mysuru,Cash on Delivery,Delivered,Consumer
ORD100338,2025-12-25,CUST1181,Headphones,Electronics,3,2500,0.15,6375.0,4546.54,1828.46,Karnataka,Mysuru,Net Banking,Returned,Consumer
ORD100339,2025-01-20,CUST1047,Shoes,Fashion,5,3200,0.05,15200.0,10217.96,4982.04,Karnataka,Mysuru,UPI,Delivered,Small Business
ORD100340,2025-04-14,CUST1067,Smartwatch,Electronics,1,5000,0.05,4750.0,4009.69,740.31,Uttar Pradesh,Kanpur,Debit Card,Delivered,Corporate
ORD100341,2025-02-26,CUST1270,Laptop,Electronics,5,55000,0.2,220000.0,220492.06,-492.06,Uttar Pradesh,Azamgarh,Debit Card,Delivered,Corporate
ORD100342,2025-03-22,CUST1224,Jeans,Fashion,3,1800,0.05,5130.0,3623.25,1506.75,West Bengal,Kolkata,Cash on Delivery,Delivered,Consumer
ORD100343,2025-03-31,CUST1194,Jeans,Fashion,2,1800,0.2,2880.0,2626.45,253.55,Telangana,Warangal,Debit Card,Delivered,Consumer
ORD100344,2025-06-12,CUST1114,Headphones,Electronics,5,2500,0.0,12500.0,8000.72,4499.28,Uttar Pradesh,Kanpur,Net Banking,Delivered,Corporate
ORD100345,2025-03-27,CUST1046,Headphones,Electronics,2,2500,0.05,4750.0,4080.62,669.38,Rajasthan,Jaipur,Debit Card,Cancelled,Consumer
ORD100346,2025-02-25,CUST1001,Keyboard,Accessories,1,1800,0.05,1710.0,1181.64,528.36,Karnataka,Bengaluru,UPI,Cancelled,Corporate
ORD100347,2025-06-29,CUST1280,Jeans,Fashion,4,1800,0.1,6480.0,5716.72,763.28,West Bengal,Kolkata,Cash on Delivery,Delivered,Corporate
ORD100348,2025-01-18,CUST1151,Coffee Maker,Home Appliances,2,4500,0.1,8100.0,5545.94,2554.06,Bihar,Patna,UPI,Delivered,Corporate
ORD100349,2025-02-08,CUST1281,Smartphone,Electronics,2,25000,0.1,45000.0,31769.95,13230.05,Delhi,Delhi,UPI,Delivered,Small Business
ORD100350,2025-08-11,CUST1081,Shoes,Fashion,4,3200,0.2,10240.0,8144.63,2095.37,Tamil Nadu,Chennai,UPI,Delivered,Corporate
ORD100351,2025-10-04,CUST1136,Smartwatch,Electronics,5,5000,0.2,20000.0,20090.65,-90.65,Karnataka,Mysuru,Debit Card,Delivered,Consumer
ORD100352,2025-03-20,CUST1028,Smartphone,Electronics,5,25000,0.15,106250.0,98096.0,8154.0,Uttar Pradesh,Kanpur,Debit Card,Delivered,Corporate
ORD100353,2025-03-29,CUST1150,Smartphone,Electronics,2,25000,0.0,50000.0,30283.09,19716.91,Gujarat,Surat,UPI,Cancelled,Consumer
ORD100354,2025-11-25,CUST1279,Keyboard,Accessories,4,1800,0.2,5760.0,4739.77,1020.23,West Bengal,Durgapur,Cash on Delivery,Delivered,Corporate
ORD100355,2025-08-14,CUST1239,Air Fryer,Home Appliances,2,6500,0.1,11700.0,7927.6,3772.4,West Bengal,Durgapur,Debit Card,Delivered,Corporate
ORD100356,2025-10-05,CUST1212,Shoes,Fashion,1,3200,0.0,3200.0,2390.37,809.63,Uttar Pradesh,Azamgarh,Net Banking,Delivered,Small Business
ORD100357,2025-09-01,CUST1294,Laptop,Electronics,5,55000,0.2,220000.0,217447.09,2552.91,West Bengal,Durgapur,Credit Card,Cancelled,Corporate
ORD100358,2025-10-20,CUST1076,Smartphone,Electronics,5,25000,0.15,106250.0,99762.51,6487.49,West Bengal,Kolkata,UPI,Cancelled,Consumer
ORD100359,2025-12-16,CUST1223,Headphones,Electronics,2,2500,0.0,5000.0,3465.71,1534.29,Karnataka,Bengaluru,Credit Card,Delivered,Small Business
ORD100360,2025-10-10,CUST1167,Keyboard,Accessories,1,1800,0.1,1620.0,1300.32,319.68,Rajasthan,Jaipur,Debit Card,Returned,Corporate
ORD100361,2025-10-18,CUST1299,Air Fryer,Home Appliances,1,6500,0.1,5850.0,4113.99,1736.01,Uttar Pradesh,Kanpur,UPI,Delivered,Small Business
ORD100362,2025-05-16,CUST1197,Coffee Maker,Home Appliances,5,4500,0.05,21375.0,17845.57,3529.43,Delhi,Delhi,Cash on Delivery,Returned,Small Business
ORD100363,2025-11-08,CUST1206,Desk,Furniture,3,6500,0.1,17550.0,12317.13,5232.87,Uttar Pradesh,Azamgarh,UPI,Cancelled,Corporate
ORD100364,2025-01-11,CUST1173,Jeans,Fashion,4,1800,0.05,6840.0,5740.9,1099.1,Karnataka,Bengaluru,Debit Card,Delivered,Corporate
ORD100365,2025-08-15,CUST1165,Mixer Grinder,Home Appliances,2,3800,0.0,7600.0,5062.4,2537.6,Tamil Nadu,Chennai,Debit Card,Cancelled,Small Business
ORD100366,2025-07-28,CUST1249,T-Shirt,Fashion,4,900,0.0,3600.0,2883.44,716.56,Delhi,New Delhi,Net Banking,Delivered,Consumer
ORD100367,2025-03-11,CUST1269,Backpack,Bags,3,1800,0.2,4320.0,3842.07,477.93,Maharashtra,Mumbai,Net Banking,Delivered,Consumer
ORD100368,2025-07-04,CUST1102,Smartwatch,Electronics,2,5000,0.0,10000.0,7004.19,2995.81,Karnataka,Bengaluru,Debit Card,Delivered,Corporate
ORD100369,2025-11-01,CUST1229,Backpack,Bags,1,1800,0.0,1800.0,1227.5,572.5,West Bengal,Kolkata,Credit Card,Cancelled,Small Business
ORD100370,2025-12-19,CUST1047,Backpack,Bags,2,1800,0.05,3420.0,2753.18,666.82,Rajasthan,Jodhpur,Debit Card,Delivered,Corporate
ORD100371,2025-12-13,CUST1106,Laptop,Electronics,2,55000,0.0,110000.0,81666.59,28333.41,Maharashtra,Nagpur,Debit Card,Cancelled,Small Business
ORD100372,2025-01-05,CUST1115,Laptop,Electronics,2,55000,0.2,88000.0,70191.46,17808.54,Uttar Pradesh,Kanpur,Debit Card,Returned,Corporate
ORD100373,2025-04-22,CUST1239,Jeans,Fashion,4,1800,0.05,6840.0,5047.05,1792.95,Gujarat,Surat,Debit Card,Returned,Small Business
ORD100374,2025-07-11,CUST1288,Office Chair,Furniture,1,8500,0.15,7225.0,6968.93,256.07,Bihar,Patna,Net Banking,Returned,Corporate
ORD100375,2025-11-24,CUST1167,Keyboard,Accessories,1,1800,0.05,1710.0,1471.39,238.61,Delhi,Delhi,Debit Card,Delivered,Small Business
ORD100376,2025-01-30,CUST1207,Jeans,Fashion,2,1800,0.15,3060.0,2766.26,293.74,Gujarat,Ahmedabad,Debit Card,Delivered,Small Business
ORD100377,2025-01-19,CUST1299,Laptop,Electronics,3,55000,0.1,148500.0,113686.94,34813.06,Tamil Nadu,Coimbatore,Net Banking,Delivered,Corporate
ORD100378,2025-03-29,CUST1286,Jeans,Fashion,3,1800,0.15,4590.0,3596.63,993.37,Karnataka,Mysuru,Credit Card,Delivered,Consumer
ORD100379,2025-04-04,CUST1172,Desk,Furniture,3,6500,0.2,15600.0,15167.8,432.2,Maharashtra,Nagpur,UPI,Delivered,Corporate
ORD100380,2025-05-31,CUST1238,Smartwatch,Electronics,3,5000,0.05,14250.0,9859.85,4390.15,Gujarat,Surat,UPI,Cancelled,Consumer
ORD100381,2025-12-15,CUST1196,Mixer Grinder,Home Appliances,4,3800,0.0,15200.0,10793.6,4406.4,Bihar,Patna,Net Banking,Delivered,Corporate
ORD100382,2025-10-19,CUST1235,Laptop,Electronics,2,55000,0.05,104500.0,75902.44,28597.56,Maharashtra,Mumbai,Credit Card,Delivered,Small Business
ORD100383,2025-06-10,CUST1030,Headphones,Electronics,3,2500,0.2,6000.0,6127.96,-127.96,Delhi,Delhi,UPI,Cancelled,Corporate
ORD100384,2025-02-15,CUST1067,Smartwatch,Electronics,2,5000,0.1,9000.0,7727.46,1272.54,Maharashtra,Nagpur,Net Banking,Cancelled,Small Business
ORD100385,2025-10-01,CUST1103,Office Chair,Furniture,4,8500,0.1,30600.0,20434.93,10165.07,West Bengal,Durgapur,Debit Card,Delivered,Corporate
ORD100386,2025-05-08,CUST1116,Coffee Maker,Home Appliances,1,4500,0.2,3600.0,2704.08,895.92,Telangana,Hyderabad,Debit Card,Delivered,Consumer
ORD100387,2025-06-02,CUST1149,Smartphone,Electronics,2,25000,0.0,50000.0,39062.28,10937.72,West Bengal,Durgapur,Cash on Delivery,Returned,Small Business
ORD100388,2025-09-08,CUST1184,Backpack,Bags,2,1800,0.05,3420.0,2948.94,471.06,Rajasthan,Jodhpur,Credit Card,Delivered,Corporate
ORD100389,2025-10-29,CUST1259,Laptop,Electronics,2,55000,0.0,110000.0,83764.65,26235.35,Karnataka,Bengaluru,Credit Card,Delivered,Corporate
ORD100390,2025-11-01,CUST1025,Jeans,Fashion,3,1800,0.15,4590.0,3980.28,609.72,Uttar Pradesh,Kanpur,UPI,Delivered,Consumer
ORD100391,2025-05-10,CUST1243,Jeans,Fashion,4,1800,0.1,6480.0,4515.77,1964.23,Delhi,Delhi,Credit Card,Delivered,Small Business
ORD100392,2025-09-24,CUST1139,T-Shirt,Fashion,4,900,0.2,2880.0,2239.98,640.02,Uttar Pradesh,Varanasi,Net Banking,Returned,Small Business
ORD100393,2025-05-25,CUST1059,Headphones,Electronics,5,2500,0.2,10000.0,9198.67,801.33,West Bengal,Kolkata,UPI,Cancelled,Consumer
ORD100394,2025-07-29,CUST1152,Shoes,Fashion,5,3200,0.0,16000.0,10859.88,5140.12,Karnataka,Mysuru,Credit Card,Delivered,Small Business
ORD100395,2025-12-10,CUST1046,Desk,Furniture,3,6500,0.0,19500.0,11711.75,7788.25,Karnataka,Mysuru,UPI,Returned,Small Business
ORD100396,2025-02-21,CUST1132,Desk,Furniture,5,6500,0.0,32500.0,24673.48,7826.52,Maharashtra,Mumbai,Credit Card,Cancelled,Corporate
ORD100397,2025-05-29,CUST1185,Keyboard,Accessories,1,1800,0.0,1800.0,1426.16,373.84,Tamil Nadu,Chennai,Debit Card,Cancelled,Small Business
ORD100398,2025-03-29,CUST1169,Smartphone,Electronics,1,25000,0.0,25000.0,18648.45,6351.55,Delhi,New Delhi,Debit Card,Cancelled,Small Business
ORD100399,2025-07-24,CUST1234,Keyboard,Accessories,3,1800,0.0,5400.0,3375.23,2024.77,Delhi,Delhi,Debit Card,Cancelled,Small Business
ORD100400,2025-01-31,CUST1082,Mixer Grinder,Home Appliances,2,3800,0.0,7600.0,4781.56,2818.44,Tamil Nadu,Coimbatore,UPI,Cancelled,Small Business
ORD100401,2025-07-03,CUST1015,Desk,Furniture,2,6500,0.15,11050.0,8886.09,2163.91,Bihar,Gaya,Credit Card,Cancelled,Corporate
ORD100402,2025-06-10,CUST1007,Smartphone,Electronics,1,25000,0.0,25000.0,16438.87,8561.13,West Bengal,Durgapur,Net Banking,Returned,Small Business
ORD100403,2025-11-13,CUST1049,Shoes,Fashion,5,3200,0.15,13600.0,12022.61,1577.39,Karnataka,Mysuru,Cash on Delivery,Delivered,Corporate
ORD100404,2025-11-26,CUST1081,Mouse,Accessories,5,900,0.15,3825.0,2754.02,1070.98,West Bengal,Kolkata,Net Banking,Cancelled,Corporate
ORD100405,2025-05-23,CUST1026,Mixer Grinder,Home Appliances,4,3800,0.05,14440.0,9925.54,4514.46,Maharashtra,Mumbai,Net Banking,Delivered,Small Business
ORD100406,2025-10-21,CUST1230,T-Shirt,Fashion,2,900,0.0,1800.0,1261.8,538.2,West Bengal,Durgapur,UPI,Cancelled,Corporate
ORD100407,2025-01-19,CUST1286,Mouse,Accessories,1,900,0.0,900.0,619.88,280.12,Delhi,Delhi,Net Banking,Delivered,Consumer
ORD100408,2025-12-10,CUST1234,Coffee Maker,Home Appliances,5,4500,0.15,19125.0,14523.91,4601.09,Bihar,Gaya,Debit Card,Delivered,Consumer
ORD100409,2025-11-04,CUST1243,Mixer Grinder,Home Appliances,3,3800,0.15,9690.0,8764.68,925.32,Karnataka,Mysuru,Debit Card,Cancelled,Consumer
ORD100410,2025-05-30,CUST1281,Smartphone,Electronics,3,25000,0.05,71250.0,58693.08,12556.92,Karnataka,Bengaluru,Net Banking,Delivered,Small Business
ORD100411,2025-07-29,CUST1055,Smartphone,Electronics,4,25000,0.0,100000.0,78080.45,21919.55,Uttar Pradesh,Azamgarh,Debit Card,Returned,Consumer
ORD100412,2025-04-08,CUST1174,Smartwatch,Electronics,2,5000,0.1,9000.0,7814.02,1185.98,Delhi,Delhi,UPI,Cancelled,Consumer
ORD100413,2025-09-16,CUST1069,Air Fryer,Home Appliances,4,6500,0.1,23400.0,19366.37,4033.63,Bihar,Patna,Cash on Delivery,Delivered,Small Business
ORD100414,2025-04-01,CUST1297,Jeans,Fashion,5,1800,0.1,8100.0,7230.25,869.75,Uttar Pradesh,Kanpur,Credit Card,Delivered,Consumer
ORD100415,2025-11-08,CUST1128,Office Chair,Furniture,5,8500,0.1,38250.0,29414.52,8835.48,Bihar,Gaya,Debit Card,Cancelled,Corporate
ORD100416,2025-09-20,CUST1154,Keyboard,Accessories,2,1800,0.1,3240.0,2637.2,602.8,Tamil Nadu,Chennai,Net Banking,Delivered,Small Business
ORD100417,2025-05-29,CUST1177,Jeans,Fashion,2,1800,0.0,3600.0,2654.34,945.66,Telangana,Hyderabad,Credit Card,Delivered,Small Business
ORD100418,2025-10-20,CUST1214,Backpack,Bags,3,1800,0.15,4590.0,3810.68,779.32,Rajasthan,Jaipur,Net Banking,Delivered,Corporate
ORD100419,2025-12-10,CUST1029,Coffee Maker,Home Appliances,1,4500,0.1,4050.0,2843.87,1206.13,Uttar Pradesh,Lucknow,Credit Card,Delivered,Consumer
ORD100420,2025-04-15,CUST1278,Keyboard,Accessories,1,1800,0.2,1440.0,1390.61,49.39,Gujarat,Ahmedabad,UPI,Delivered,Corporate
ORD100421,2025-12-23,CUST1148,Smartphone,Electronics,5,25000,0.1,112500.0,81533.88,30966.12,Bihar,Patna,UPI,Cancelled,Corporate
ORD100422,2025-11-14,CUST1227,Office Chair,Furniture,1,8500,0.2,6800.0,5570.01,1229.99,Rajasthan,Jaipur,Credit Card,Delivered,Small Business
ORD100423,2025-12-16,CUST1039,Backpack,Bags,2,1800,0.05,3420.0,2515.46,904.54,Bihar,Patna,Credit Card,Delivered,Small Business
ORD100424,2025-05-16,CUST1067,Backpack,Bags,1,1800,0.1,1620.0,1190.53,429.47,Delhi,Delhi,Credit Card,Returned,Corporate
ORD100425,2025-06-15,CUST1027,Laptop,Electronics,2,55000,0.0,110000.0,69719.62,40280.38,Rajasthan,Jodhpur,Net Banking,Delivered,Corporate
ORD100426,2025-04-23,CUST1095,Coffee Maker,Home Appliances,1,4500,0.2,3600.0,3014.68,585.32,Bihar,Gaya,Net Banking,Delivered,Small Business
ORD100427,2025-04-20,CUST1170,Headphones,Electronics,1,2500,0.05,2375.0,1621.66,753.34,West Bengal,Durgapur,Debit Card,Delivered,Corporate
ORD100428,2025-12-09,CUST1178,Smartwatch,Electronics,5,5000,0.2,20000.0,15048.42,4951.58,Bihar,Gaya,Cash on Delivery,Delivered,Small Business
ORD100429,2025-07-15,CUST1059,Shoes,Fashion,1,3200,0.2,2560.0,2543.5,16.5,Bihar,Patna,Cash on Delivery,Delivered,Small Business
ORD100430,2025-09-18,CUST1229,Jeans,Fashion,5,1800,0.05,8550.0,6418.33,2131.67,Gujarat,Ahmedabad,Cash on Delivery,Delivered,Corporate
ORD100431,2025-03-27,CUST1276,Air Fryer,Home Appliances,5,6500,0.0,32500.0,26279.71,6220.29,Karnataka,Mysuru,Net Banking,Delivered,Small Business
ORD100432,2025-12-26,CUST1223,Smartphone,Electronics,4,25000,0.0,100000.0,64522.75,35477.25,Karnataka,Bengaluru,UPI,Delivered,Consumer
ORD100433,2025-05-09,CUST1286,Desk,Furniture,1,6500,0.0,6500.0,3977.6,2522.4,Rajasthan,Jaipur,UPI,Returned,Consumer
ORD100434,2025-08-10,CUST1162,Air Fryer,Home Appliances,4,6500,0.1,23400.0,19204.84,4195.16,Gujarat,Surat,UPI,Cancelled,Small Business
ORD100435,2025-10-27,CUST1024,Smartphone,Electronics,5,25000,0.0,125000.0,95788.92,29211.08,Telangana,Hyderabad,UPI,Delivered,Small Business
ORD100436,2025-08-13,CUST1196,Smartphone,Electronics,5,25000,0.0,125000.0,82741.73,42258.27,Gujarat,Surat,Cash on Delivery,Delivered,Corporate
ORD100437,2025-10-07,CUST1152,Headphones,Electronics,2,2500,0.2,4000.0,3430.09,569.91,Telangana,Hyderabad,Credit Card,Delivered,Small Business
ORD100438,2025-01-22,CUST1003,Air Fryer,Home Appliances,5,6500,0.15,27625.0,20510.82,7114.18,Rajasthan,Jaipur,Net Banking,Returned,Corporate
ORD100439,2025-06-26,CUST1109,Backpack,Bags,3,1800,0.0,5400.0,4128.98,1271.02,Telangana,Hyderabad,Cash on Delivery,Returned,Consumer
ORD100440,2025-04-03,CUST1291,Headphones,Electronics,5,2500,0.05,11875.0,8034.4,3840.6,Maharashtra,Mumbai,UPI,Returned,Corporate
ORD100441,2025-02-20,CUST1102,T-Shirt,Fashion,3,900,0.2,2160.0,1660.01,499.99,Telangana,Hyderabad,Net Banking,Cancelled,Corporate
ORD100442,2025-02-05,CUST1100,Mouse,Accessories,2,900,0.0,1800.0,1192.91,607.09,Maharashtra,Nagpur,Debit Card,Cancelled,Corporate
ORD100443,2025-07-06,CUST1162,Mouse,Accessories,5,900,0.0,4500.0,3259.9,1240.1,Bihar,Gaya,Cash on Delivery,Delivered,Consumer
ORD100444,2025-03-10,CUST1170,Mouse,Accessories,4,900,0.05,3420.0,2825.37,594.63,Karnataka,Bengaluru,Cash on Delivery,Cancelled,Corporate
ORD100445,2025-11-07,CUST1042,Mouse,Accessories,5,900,0.0,4500.0,2874.01,1625.99,Gujarat,Surat,Debit Card,Delivered,Small Business
ORD100446,2025-11-20,CUST1016,Smartwatch,Electronics,1,5000,0.0,5000.0,3934.55,1065.45,Gujarat,Ahmedabad,Net Banking,Returned,Corporate
ORD100447,2025-10-04,CUST1242,Coffee Maker,Home Appliances,1,4500,0.15,3825.0,2958.01,866.99,Bihar,Patna,Credit Card,Delivered,Corporate
ORD100448,2025-02-16,CUST1204,Smartwatch,Electronics,2,5000,0.1,9000.0,7102.47,1897.53,Bihar,Gaya,Debit Card,Returned,Consumer
ORD100449,2025-04-02,CUST1290,T-Shirt,Fashion,5,900,0.0,4500.0,3141.76,1358.24,Karnataka,Bengaluru,Net Banking,Delivered,Small Business
ORD100450,2025-04-29,CUST1033,Jeans,Fashion,1,1800,0.0,1800.0,1381.54,418.46,Tamil Nadu,Coimbatore,Debit Card,Delivered,Consumer
ORD100451,2025-01-24,CUST1021,Laptop,Electronics,4,55000,0.1,198000.0,176426.45,21573.55,Karnataka,Mysuru,Debit Card,Delivered,Small Business
ORD100452,2025-07-12,CUST1194,Backpack,Bags,5,1800,0.15,7650.0,6528.92,1121.08,Gujarat,Surat,Debit Card,Returned,Small Business
ORD100453,2025-06-30,CUST1177,Air Fryer,Home Appliances,4,6500,0.0,26000.0,18553.65,7446.35,Delhi,Delhi,Cash on Delivery,Cancelled,Small Business
ORD100454,2025-09-21,CUST1144,Laptop,Electronics,4,55000,0.0,220000.0,143131.55,76868.45,Telangana,Hyderabad,Credit Card,Delivered,Consumer
ORD100455,2025-02-28,CUST1247,Headphones,Electronics,2,2500,0.1,4500.0,3892.29,607.71,Rajasthan,Jaipur,Cash on Delivery,Cancelled,Consumer
ORD100456,2025-03-07,CUST1294,Shoes,Fashion,4,3200,0.0,12800.0,8366.18,4433.82,Maharashtra,Nagpur,Net Banking,Delivered,Consumer
ORD100457,2025-05-13,CUST1093,T-Shirt,Fashion,5,900,0.0,4500.0,2755.35,1744.65,Telangana,Hyderabad,Net Banking,Cancelled,Small Business
ORD100458,2025-08-30,CUST1247,Shoes,Fashion,1,3200,0.0,3200.0,2236.24,963.76,Uttar Pradesh,Varanasi,Credit Card,Delivered,Corporate
ORD100459,2025-05-16,CUST1086,Shoes,Fashion,2,3200,0.15,5440.0,4768.79,671.21,Maharashtra,Nagpur,Debit Card,Cancelled,Small Business
ORD100460,2025-01-09,CUST1104,Shoes,Fashion,4,3200,0.1,11520.0,8052.31,3467.69,Delhi,New Delhi,Net Banking,Returned,Small Business
ORD100461,2025-11-11,CUST1020,Office Chair,Furniture,1,8500,0.0,8500.0,5989.88,2510.12,Maharashtra,Nagpur,Net Banking,Returned,Consumer
ORD100462,2025-12-14,CUST1221,Smartphone,Electronics,5,25000,0.15,106250.0,97756.85,8493.15,Tamil Nadu,Chennai,Net Banking,Cancelled,Corporate
ORD100463,2025-07-15,CUST1180,Mixer Grinder,Home Appliances,2,3800,0.1,6840.0,5880.14,959.86,Uttar Pradesh,Kanpur,Net Banking,Returned,Consumer
ORD100464,2025-02-12,CUST1146,Office Chair,Furniture,4,8500,0.0,34000.0,27207.44,6792.56,Maharashtra,Pune,Net Banking,Returned,Corporate
ORD100465,2025-09-24,CUST1004,Keyboard,Accessories,1,1800,0.15,1530.0,1286.93,243.07,Karnataka,Bengaluru,Cash on Delivery,Delivered,Small Business
ORD100466,2025-11-30,CUST1300,Coffee Maker,Home Appliances,3,4500,0.0,13500.0,8559.69,4940.31,Rajasthan,Jodhpur,Debit Card,Delivered,Small Business
ORD100467,2025-07-23,CUST1105,Office Chair,Furniture,5,8500,0.05,40375.0,34773.32,5601.68,Bihar,Gaya,Cash on Delivery,Returned,Small Business
ORD100468,2025-06-07,CUST1296,Desk,Furniture,5,6500,0.15,27625.0,22958.89,4666.11,Maharashtra,Pune,Debit Card,Cancelled,Small Business
ORD100469,2025-02-21,CUST1110,Headphones,Electronics,4,2500,0.2,8000.0,8088.34,-88.34,Delhi,New Delhi,Net Banking,Cancelled,Corporate
ORD100470,2025-01-03,CUST1047,Coffee Maker,Home Appliances,2,4500,0.1,8100.0,7309.85,790.15,Telangana,Hyderabad,Credit Card,Cancelled,Small Business
ORD100471,2025-11-08,CUST1020,Office Chair,Furniture,3,8500,0.0,25500.0,17380.39,8119.61,Delhi,New Delhi,Cash on Delivery,Cancelled,Small Business
ORD100472,2025-03-31,CUST1254,T-Shirt,Fashion,5,900,0.0,4500.0,3636.26,863.74,Telangana,Warangal,Cash on Delivery,Delivered,Consumer
ORD100473,2025-09-19,CUST1265,Mixer Grinder,Home Appliances,2,3800,0.0,7600.0,5870.78,1729.22,Telangana,Warangal,Credit Card,Returned,Consumer
ORD100474,2025-03-22,CUST1045,T-Shirt,Fashion,2,900,0.2,1440.0,1080.11,359.89,Uttar Pradesh,Varanasi,Debit Card,Cancelled,Corporate
ORD100475,2025-12-27,CUST1036,T-Shirt,Fashion,5,900,0.0,4500.0,3212.57,1287.43,West Bengal,Durgapur,UPI,Returned,Corporate
ORD100476,2025-04-10,CUST1233,Jeans,Fashion,3,1800,0.05,5130.0,3508.84,1621.16,Telangana,Warangal,Cash on Delivery,Returned,Consumer
ORD100477,2025-09-15,CUST1151,Keyboard,Accessories,5,1800,0.0,9000.0,6506.09,2493.91,Maharashtra,Pune,Debit Card,Delivered,Small Business
ORD100478,2025-05-05,CUST1174,Keyboard,Accessories,4,1800,0.1,6480.0,5212.06,1267.94,Telangana,Warangal,Cash on Delivery,Cancelled,Small Business
ORD100479,2025-11-21,CUST1113,Mixer Grinder,Home Appliances,1,3800,0.05,3610.0,2336.48,1273.52,Uttar Pradesh,Kanpur,Credit Card,Delivered,Corporate
ORD100480,2025-07-24,CUST1176,Mouse,Accessories,3,900,0.0,2700.0,1790.65,909.35,Telangana,Hyderabad,UPI,Returned,Consumer
ORD100481,2025-12-16,CUST1098,Desk,Furniture,2,6500,0.15,11050.0,8569.56,2480.44,Rajasthan,Jodhpur,Cash on Delivery,Delivered,Consumer
ORD100482,2025-05-08,CUST1183,Jeans,Fashion,2,1800,0.0,3600.0,2320.59,1279.41,Karnataka,Mysuru,Credit Card,Delivered,Consumer
ORD100483,2025-10-05,CUST1022,Air Fryer,Home Appliances,5,6500,0.0,32500.0,24964.35,7535.65,Delhi,Delhi,Cash on Delivery,Delivered,Small Business
ORD100484,2025-09-19,CUST1144,Mouse,Accessories,4,900,0.0,3600.0,2939.64,660.36,Tamil Nadu,Coimbatore,Cash on Delivery,Delivered,Small Business
ORD100485,2025-06-27,CUST1202,Headphones,Electronics,4,2500,0.15,8500.0,6071.64,2428.36,Uttar Pradesh,Kanpur,Credit Card,Cancelled,Consumer
ORD100486,2025-12-12,CUST1108,Jeans,Fashion,3,1800,0.2,4320.0,3250.0,1070.0,Telangana,Warangal,Cash on Delivery,Returned,Consumer
ORD100487,2025-05-18,CUST1242,Mouse,Accessories,2,900,0.15,1530.0,1184.09,345.91,Rajasthan,Jodhpur,Net Banking,Delivered,Corporate
ORD100488,2025-07-10,CUST1187,Headphones,Electronics,2,2500,0.1,4500.0,3770.78,729.22,Tamil Nadu,Coimbatore,Cash on Delivery,Delivered,Corporate
ORD100489,2025-02-21,CUST1139,Headphones,Electronics,5,2500,0.2,10000.0,8128.56,1871.44,Bihar,Patna,Credit Card,Returned,Corporate
ORD100490,2025-01-05,CUST1091,Mixer Grinder,Home Appliances,2,3800,0.2,6080.0,4810.04,1269.96,West Bengal,Kolkata,Cash on Delivery,Cancelled,Consumer
ORD100491,2025-10-18,CUST1025,Air Fryer,Home Appliances,4,6500,0.05,24700.0,17035.57,7664.43,Telangana,Warangal,Cash on Delivery,Delivered,Small Business
ORD100492,2025-02-19,CUST1231,Headphones,Electronics,3,2500,0.1,6750.0,5884.3,865.7,Uttar Pradesh,Azamgarh,Debit Card,Delivered,Corporate
ORD100493,2025-06-29,CUST1102,Mouse,Accessories,3,900,0.0,2700.0,1864.59,835.41,Telangana,Warangal,Net Banking,Returned,Small Business
ORD100494,2025-09-19,CUST1250,T-Shirt,Fashion,3,900,0.05,2565.0,1813.1,751.9,Telangana,Hyderabad,Cash on Delivery,Delivered,Corporate
ORD100495,2025-06-22,CUST1216,Shoes,Fashion,2,3200,0.0,6400.0,4741.94,1658.06,Gujarat,Surat,Net Banking,Returned,Corporate
ORD100496,2025-06-12,CUST1150,Mixer Grinder,Home Appliances,2,3800,0.05,7220.0,4941.58,2278.42,Delhi,New Delhi,Debit Card,Returned,Small Business
ORD100497,2025-08-19,CUST1212,Office Chair,Furniture,3,8500,0.2,20400.0,18592.62,1807.38,Gujarat,Surat,Credit Card,Delivered,Consumer
ORD100498,2025-02-22,CUST1049,Headphones,Electronics,1,2500,0.0,2500.0,1591.8,908.2,Karnataka,Mysuru,UPI,Cancelled,Small Business
ORD100499,2025-11-13,CUST1080,Laptop,Electronics,5,55000,0.0,275000.0,171287.67,103712.33,Uttar Pradesh,Kanpur,UPI,Cancelled,Corporate
ORD100500,2025-09-27,CUST1088,Smartwatch,Electronics,4,5000,0.2,16000.0,12556.21,3443.79,Karnataka,Mysuru,UPI,Delivered,Small Business
ORD100501,2025-10-08,CUST1228,Mouse,Accessories,4,900,0.15,3060.0,2900.41,159.59,Rajasthan,Jodhpur,Credit Card,Returned,Consumer
ORD100502,2025-11-24,CUST1274,Shoes,Fashion,5,3200,0.1,14400.0,11442.58,2957.42,Bihar,Gaya,Debit Card,Delivered,Corporate
ORD100503,2025-05-14,CUST1080,Backpack,Bags,4,1800,0.05,6840.0,4899.4,1940.6,Karnataka,Bengaluru,Debit Card,Delivered,Consumer
ORD100504,2025-12-19,CUST1252,Backpack,Bags,3,1800,0.1,4860.0,3875.7,984.3,Maharashtra,Pune,Cash on Delivery,Delivered,Consumer
ORD100505,2025-10-08,CUST1192,Coffee Maker,Home Appliances,5,4500,0.0,22500.0,17444.0,5056.0,West Bengal,Durgapur,Credit Card,Cancelled,Small Business
